Company Code,Warehouse,Warehouse Desc,Product Group Desc,Part Code,Part Description,Minimum Level,Maximum Level,IC Status Code,UOM,IC Quantity,IC Qty Picked,IC Qty In Despatch,IC Qty Reserved,IC Qty Awaiting Confirm Out,IC Unconfirmed Qty,IC Qty Available
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,D500RL1018,RL1018 Rectangular Mesh 6x2.4D500RL1018,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,D500RL1218,RL1218 Rectangular Mesh 6x2.4D500RL1218,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,D500SL81,SL81 Square MeshD500SL81,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,D500SL82,SL82 Square Mesh 6x2.4D500SL82,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,D500SL92,SL92 Square Mesh 6x2.4D500SL92,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFA8.5WASHER,Flat Washer with 8.5mm SlotDFA-8.5Washer,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFABWAD5L,Dble Angle 5 Ln Barb Wire BrakDFA-BWAD-5Line,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFABWADC5L,Dble Angle 5 Ln Cnr Bar Wir BkDFA-BWADC-5Line,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFABWAS5L,Sngle Ale 5 line Barb Wi BKDFA-BWAS-5Line,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFABWASC5L,Sngle Ale 5 Ln Cnr Bar Wir BrkDFA-BWADC-5Line,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFABWGS5L,Barb Wr Brk for Gates - StrtDFA-BWGS-5Line,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFABWS5L,Strt 5 Line Barb Wire BracketDFA-BWS-5Line,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFABWSC5L,Strt 5 Line Cnr Barb Wire BrkDFA-BWSC-5Line,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFACNRPlATELHS,45 Degree Cnr Plates - LHSDFA-CnrPlate-LHS,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFACNRPlATERHS,45 Degree Cnr Plates - RHSDFA-CnrPlate-RHS,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADBLE2400,2.4m Dble Sid Alligtr Top RailDFA-Allig-Dble-2400,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFPG1HFR,1M Ped Gate FrameDFA-DFPG1HFR,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFPG1HLR,1m Ped Gate - Heavy LHS/RHSDFA-DFPG1HLR,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFPG1ML,1m Ped Gate - LHS Hinges InclDFA-DFPG1ML,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFPG1MR,1m Ped Gate Compl - RH HingesDFA-DFPG1MR,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFVG24HLR,2.4m Wide Hvy Veh Gt LHS/RHSDFA-DFVG24HLR,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFVG30SLH,3.0m Wide Veh Gate LHSDFA-DFVG30SLH,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFVG30SRH,3.0m Wide Veh Gate RHSDFA-DFVG30SRH,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFVGPHLH,Heavy Gate Post LHSDFA-DFVGPHLH,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFVGPHRH,Heavy Gate Post RHSDFA-DFVGPHRH,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFVGPSLH,Standard Gate Post LHSDFA-DFVGPSLH,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFADFVGPSLR,Standard Gate Post RHSDFA-DFVGPSLR,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,DFASGLE2400,2.4m Sgle Ad Alligtr Top RailDFA-Alllig-Sgle-2400,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,JOS3003B,Ausro Strap 3.0 x 0.3OSH106H-3003,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,JOS3003G,Ausro Straps Gal 3.0 x 0.3OSH106H-3003G,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP122404G,358 Mesh 1.2 x 2.4IMZG4-305-1224,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP242404G,358 Panels 2.4m x 2.4mIMZG4-305-2424,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP252404G,358 panels 2.5m x 2.4mIMZG4-305-2524,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP3012507504G,50x75x3000x1200x4mm Ind MeshIMZG4-23-3012,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP302404G,358 Panels 3.0m x 2.4mIMZG4-305-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP312404G,358 Panel 3.1m x 2.4mIMZG4-305-3124,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP362404G,358 Panels 3.6m x 2.4mIMZG4-305-3624,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP411904G,358 Panels 4050x1895IMZG4-305-4H19,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP412004G,358 Panels 4050x1950IMZG4-305-4H19H,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MP452404G,358 Panels 4.5m x 2.4mIMZG4-305-4524,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MS15H45241010G,DNU- see MS45241010056G ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MS25H45241010G,DNU- see MS45241010056G2 ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MS5H45241010G,100x100x4500x2400x5.6 SM MeshIMG5H-44-4524-JEN-SM,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MS5H50241010G,DNU- see MS50241010056G ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,MSTRAP300308G,DNU- see CCP300310108G ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,PMES6H2015G,17x50x2000x1500x6.3mm Pig MeshIMG6H-207-2015G,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,PMES6H2415G,17x50x2400x1500x6.3mm Pig MeshIMG6H-207-2415G,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,RAZ550CON,550mm Concertina Barbed TapeRAZ550CON,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,RFWZAL25HT1T,HT Trellis Wire-2.5-1 Ton CoilRFWZAL25HT-1 TON COILS,0,0,QOH,TONN,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,RFWZAL315HT1T,HT Trellis Wire3.15-1 Ton CoilRFWZAL315HT-1 TON COILS,0,0,QOH,TONN,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SESCREW0425X30,Self Tapp Screw 30mm- 100 boxSESCREW0425-30mm,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SL41,SL 41 Square Mesh 6X2.4R500SL41,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SM5H36241010FG,100x100x3600x2400x5.6 Ind MeshIMG5H-44-3624,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SM5H40241010FG,DNU- see CCP40241010056G ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SM5H501610104G,100x100x5000x1600x5.6 4mm GalvIMG5H4-44-5016-WLC,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SM5H50241010G,DNU- see MS50241010056G ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB1811202005,200x200x1800x1100x5mm LDMeshIMB5-88-1811,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB4024101005,DNU- see CC402410105 ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB4517101005,100x100x4500x1700x5mm Bright MIMB5-44-4517,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB4524101005,100x100x4500x2400x5mm BlackIMB5-44-4524,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB4814100505,100x100x4800x1400x4x5IMB45-44-4814-CCC,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB4814101005,DNU- see SMB4814101005C ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB4814101505,100x150x4800x1400x5mmIMB5-46-4814-MCO,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB4H45171010,100x100x4500x1700x4.24mm BlackIMB4H-44-4517,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB4H50241010,100x100x5000x2400x4.50IMB4H-44-5024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5002100505,DNU- see SMB5002101004 ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5002101004,100x50x25x5000x250x4x5IMB45-421-5002-DEN,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5011101005,100x100x5000x1100x5mm - DWAIMB5-44-5011-DWA,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5014101005,DNU- see CC5014101005 ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5016101005,100x100x5000x1600x5mm - JNAIMB5-44-5016-JNA,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5016101505,DNU- see SMB5016151005S ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5112151504,150x150x5100x1150x4x5 - DEN2IMB45-66-5111-DEN2,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5114151005,DNU- see SMB5113515105S ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5117151504,DNU- see SMB5118151505 ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5118151505,150x150x5100x1700x4x5IMB45-66-5117-DEN,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5616151005,100x100x5600x1600x5mm Ind MeshIMB5-44-5616,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5H482410100,100x100x4800x2400x5.6mm Ind MeIMB5H-44-4824,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB5H50171015,DNU- see SMB5018101005 ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMB6012101505,100x150x6000x1200x4x5 Ind MeshIMB45-46-6012-DPI,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMBS3003101008,100x100x3000x300x8 Black StrapIMB8-44-3003,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMBS6003101008,100x100x6000x300x8mm Mesh StraIMB8-44-6003,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMC303H1200510G,50x100x3.15x1200x30mIMG3H-24-1200C30,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMC603H1200510G,50x100x3.15x1200x60mIMG3H-24-1200C60,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMESH1200850505,DNU- see SMESH300011704 ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF11090505004G,50x50x1150x950x4mm Weld MeshIMG4-22-1109,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF12080505005G,50x50x1200x800x5mm Ind MeshIMG5-22-1208,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF1614101005,DNU- see SMF1614101004 ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF17121001004G,100x100x1700x1200x4mm Ind MeshIMG4-44-1712-WLC,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF1814101004,100x150x1800x1400x4mm - DMEIMB4-46-1814-DME,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF20120505004G,50x50x2000x1200x4mm Ind MeshIMG4-22-2012,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF20120507504G,50x75x2000x1200x4mm Ind MeshIMG4-23-2012,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF20151001004G,DNU- see CC2015101004G ,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF23110102005G,100x200x2.3x1.1x5mm Weld MeshIMG5-48-2311,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24090505004G,50x50x2350x950x4mm Weld MeshIMG4-22-2309,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24120505004G,50x50x2400x1200x4mm Ind MeshIMG4-22-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24120505005G,50x50x2400x1200x5 Ind MeshIMG5-22-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24120507504G,50x75x2400x1200x4mm Ind MeshIMG4-23-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24120575005G,50x75x2400x1200x5 Ind MeshIMG5-23-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24120755004G,75x50x2400x1200x4mm Ind MeshIMG4-32-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24120755005G,75x50x2400x1200x5m Ind MeshIMG5-32-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24120757504G,75x75x2400x1200x4mm Ind MeshIMG4-33-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24121001004G,100x100x2400x1200x4mm Gal MeshIMG4-44-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF24121001005G,100x100x2400x1200x5mm Ind MeshIMG5-44-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF241575504,50x75x2400x1500x4 Ind MeshIMB4-23-2415-RTF,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF2420101003,100x100x2400x2000x3.15 Ind MesIMB3H-44-2420-DCLA,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF2512040404G,40x40x2500x1200x4mm Ind MeshIMG4-1H1H-2512,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF2618101003,100x100x2600x1800x3.15 Ind MesIMB3H-44-2618-DAIR,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF29110102005G,100x200x2.9x1.1x 5mm Weld meshIMG5-48-2911,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF2H201202525G,25x25x2000x1200x2.5mm Ind meshIMG2H-11-2012,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF2H241202525G,25x25x2400x1200x2.5mm Ind MeshIMG2H-11-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF2H302402525G,25x25x3000x2400x2.5mm Ind MeshIMG2H-11-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF30121501004G,150x100x3000x1200x4mm Gal MeshIMG4-46-3012-DPI,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF30240505004G,50x50x3000x2400x4mm Weld MeshIMG4-22-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF30240505005G,50x50x3000x2400x5mm Weld meshIMG5-22-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF30240507504G,50x75x3000x2400x4mm Ind MeshIMG4-23-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF30240575005G,50x75x3000x2400x5 Ind MeshIMG5-23-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF30240755005G,75x50x3000x2400x5mm Ind MeshIMG5-32-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF30241001005G,100x100x3000x2400x5 Ind MeshIMG5-44-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF35110102005G,100x200x3.5x1.1x 5mm Weld MeshIMG5-48-3511,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H20084040G,40x40x2020x865x3.15mm GalveIMG3H-1H1H-2008-C,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H20125050G,50x50x2000x1200x3.5mm Ind MeshIMG3H-22-2012,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H24121010G,100x100x2400x1200x3.15mm Gal MIMG3H-44-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H24122525G,25x25x2400x1200x3.15mm Ind MesIMG3H-11-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H24122550G,25x50x2400x1200x3.15mm Ind MesIMG3H-12-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H24125025G,50x25x2400x1200x3.15 Ind MeshIMG3H-21-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H24125050G,50x50x2400x1200x3.15 Ind MeshIMG3H-22-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H24125075G,50x75x2400x1200x3.15 Ind MeshIMG3H-23-2412,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H24157575G,75x75x2400x1500x3.15 TFH MeshIMG3H-33-2415-TFH,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H24171010G,100x100x2400x1700x3.15mm IndIMG3H-44-2417,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H25267575G,75x75x2500x1600x3.15 MeshIMG3H-33-2516,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H30242525G,25x25x3000x2400x3.15 Ind MeshIMG3H-11-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H30242550G,25x50x3000x2400x3.15 Ind MeshIMG3H-12-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H30245025G,50x25x3000x2400x3.15 Ind MeshIMG3H-21-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H30245050G,50x50x3000x2400x3.15 Ind MeshIMG3H-22-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H30245075G,50x75x3000x2400x3.15 Ind MeshIMG3H-23-3024,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF3H44155050G,50x50x4400x1500x3.15 Ind MeshIMG3H-22-4415,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF4024505004G,50x50x4000x2000x4mm Gal MeshIMG5-22-4020,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF41110102005G,100x200x4.1x1.1x5mm Weld meshIMG5-48-4111,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF45121000504G,100x50x4500x1200x4mm Ind MeshIMG4-42-4512,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF45121001005G,100x100x4500x1200 Ind meshIMG5-44-4512,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF45281010056G,100x100x4500x2800x5.6 Ind MeshIMG5H-44-4528,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF46110102005G,100x200x4.6x1.1x5mm Weld MeshIMG5-48-4611,0,0,QOH,EA,0,0,0,0,0,0,0
3,M6,M6 - CSMJB  MJB INDUSTRIES,Steel Mesh,SMF46150102005G,100x200x4600x1500 Ind MeshIMG5-48-4615,0,0,QOH,EA,0,0,0,0,0,0,0
